lon,lat,bu_ac
-97.14740400000001,41.250314,173.7519
-97.14740400000001,41.25028,186.51
-97.147403,41.250245,191.2554
-97.147402,41.250212,191.7422
-97.147401,41.250178000000005,196.0743
-97.1474,41.250144,194.1286
-97.1474,41.25011,148.076
-97.147774,41.250085999999996,138.7005
-97.147775,41.250122,157.7975
-97.147775,41.250158,198.447
-97.14777600000001,41.250192999999996,206.4217
-97.14777600000001,41.250228,191.5598
-97.147777,41.250264,190.0531
-97.147777,41.2503,199.1106
-97.147778,41.250336,211.9572
-97.147777,41.250372,200.1309
-97.147779,41.250409000000005,201.6135
-97.14778100000001,41.250445,212.2151
-97.14778199999999,41.250482,198.7867
-97.14778199999999,41.250518,207.8234
-97.14778299999999,41.250553000000004,201.0101
-97.147784,41.250589,186.8622
-97.147785,41.250625,201.1497
-97.147785,41.250659999999996,200.1262
-97.147785,41.250696000000005,186.2696
-97.147785,41.250731,190.7955
-97.147787,41.250766999999996,199.0365
-97.147787,41.250803000000005,188.4118
-97.147788,41.250839,191.69299999999998
-97.147788,41.250875,193.9994
-97.147789,41.250911,191.9343
-97.14779,41.250947,200.4077
-97.14779,41.250983000000005,202.1846
-97.14779,41.251018,201.8565
-97.147791,41.251053999999996,188.2671
-97.147791,41.251090000000005,186.9481
-97.147791,41.251126,193.0367
-97.14779200000001,41.251162,195.6976
-97.14779200000001,41.251197,198.4264
-97.14779200000001,41.251232,174.4906
-97.14779399999999,41.251267999999996,164.1104
-97.14779399999999,41.251304,155.6504
-97.14779399999999,41.25134,150.9852
-97.14779399999999,41.251376,159.0151
-97.147795,41.251413,154.7148
-97.147796,41.251447999999996,171.6464
-97.147797,41.251482,170.863
-97.147797,41.251515000000005,167.5243
-97.147798,41.251548,149.4731
-97.147798,41.251582,157.2348
-97.14779899999999,41.251615,159.9825
-97.14779899999999,41.251649,168.0374
-97.14779899999999,41.251684000000004,169.9298
-97.1478,41.251717,176.8947
-97.1478,41.251752,171.4886
-97.147803,41.251784,192.9292
-97.14779899999999,41.251818,162.6812
-97.147798,41.25185,170.3694
-97.1478,41.251884999999994,147.0429
-97.14780400000001,41.251917,166.0651
-97.147805,41.251951,161.213
-97.14780400000001,41.251984,155.6221
-97.147806,41.252018,156.4282
-97.147806,41.252052,170.1793
-97.147807,41.252085,173.3658
-97.147807,41.252119,164.6553
-97.147807,41.252152,168.7988
-97.147807,41.252186,158.2903
-97.147808,41.25222,172.8716
-97.147808,41.252253,166.8163
-97.147808,41.252287,175.132
-97.147809,41.252321,196.6845
-97.147809,41.252354,210.1194
-97.147809,41.252388,192.8206
-97.14780999999999,41.252421000000005,194.0212
-97.147811,41.252454,175.3841
-97.147811,41.252488,178.9877
-97.147811,41.252521,179.5799
-97.147812,41.252555,187.9414
-97.147812,41.252589,191.7884
-97.147813,41.252623,174.0762
-97.147813,41.252656,176.15099999999998
-97.147814,41.25269,199.315
-97.147814,41.252722999999996,192.4624
-97.147814,41.252757,217.662
-97.147813,41.252790999999995,225.9762
-97.147813,41.252825,203.3197
-97.147812,41.252859,204.2621
-97.147812,41.252893,199.017
-97.147813,41.252927,210.0831
-97.147813,41.252959999999995,222.6028
-97.147814,41.252993,224.9852
-97.147814,41.253025,220.2568
-97.147816,41.253059,169.2243
-97.14781500000001,41.253091999999995,174.9674
-97.14781500000001,41.253126,160.4209
-97.147814,41.25316,176.6784
-97.147816,41.253192999999996,169.9014
-97.14781500000001,41.253226,170.0595
-97.147817,41.253259,187.7352
-97.147817,41.253292,202.8842
-97.147817,41.253325,201.078
-97.147817,41.253358,206.528
-97.147818,41.253391,218.7495
-97.147818,41.253424,216.6936
-97.147819,41.253457,211.9763
-97.147819,41.25349,211.2337
-97.14782,41.253524,206.0489
-97.14782,41.253557,213.2191
-97.14782,41.253589,218.1613
-97.14782,41.253622,216.6511
-97.147821,41.253655,222.6398
-97.14782199999999,41.253688000000004,228.033
-97.147823,41.25372,246.9876
-97.147824,41.253753,232.5274
-97.147824,41.253786,242.5872
-97.147824,41.253819,272.5777
-97.147825,41.253852,188.7568
-97.147501,41.254024,177.1199
-97.147498,41.253991,216.5341
-97.147499,41.253958000000004,244.1647
-97.147499,41.253925,236.3133
-97.1475,41.253893,208.9463
-97.1475,41.253861,190.232
-97.1475,41.253828000000006,172.2148
-97.1475,41.253795000000004,182.7871
-97.147501,41.253763,167.3741
-97.1475,41.25373,179.5529
-97.147499,41.253696999999995,143.1685
-97.1475,41.253664,169.2127
-97.147501,41.253632,161.0586
-97.147501,41.253601,190.8045
-97.1475,41.25357,198.8829
-97.147499,41.253539,176.0654
-97.147498,41.25351,178.8428
-97.147497,41.253479999999996,176.0632
-97.147497,41.253452,179.0096
-97.14749599999999,41.253422,191.6586
-97.14749599999999,41.253393,187.6543
-97.14749599999999,41.253365,182.1066
-97.14749599999999,41.253335,179.8027
-97.14749499999999,41.253306,184.2234
-97.14749499999999,41.253276,183.8597
-97.14749499999999,41.253246999999995,185.5617
-97.147494,41.253218,196.8572
-97.147494,41.253188,181.1025
-97.14749499999999,41.25316,198.2122
-97.14749499999999,41.25313,184.1178
-97.14749499999999,41.253101,196.1916
-97.14749499999999,41.253071999999996,199.9053
-97.147494,41.253042,182.1899
-97.147494,41.253013,187.7628
-97.147494,41.252984000000005,192.11700000000002
-97.14749499999999,41.252955,174.6547
-97.147494,41.252926,173.4067
-97.147494,41.252897,188.5503
-97.147494,41.252868,182.90400000000002
-97.147494,41.252839,186.7455
-97.14749300000001,41.25281,193.6745
-97.14749300000001,41.252781,168.9883
-97.14749300000001,41.252752,172.3689
-97.14749300000001,41.252725,180.6821
-97.147492,41.252697,179.9079
-97.147491,41.25267,167.0694
-97.147491,41.252643,170.2106
-97.147492,41.252615000000006,162.5981
-97.147492,41.252588,177.4473
-97.147491,41.252561,179.1033
-97.14749,41.252534000000004,182.4511
-97.14749,41.252506,167.1128
-97.14748900000001,41.252479,184.1191
-97.147488,41.252452000000005,168.38299999999998
-97.147486,41.252425,178.8534
-97.147486,41.252396999999995,182.9328
-97.147486,41.25237,178.6563
-97.14748399999999,41.252342999999996,168.6997
-97.14748399999999,41.252316,159.9022
-97.14748399999999,41.252291,169.5276
-97.147485,41.252265,176.9023
-97.147485,41.25224,186.8539
-97.147485,41.252215,180.7305
-97.147485,41.25219,178.1924
-97.147485,41.252165999999995,182.6509
-97.147485,41.252140999999995,189.4031
-97.14748399999999,41.252116,169.7456
-97.14748399999999,41.252091,179.2016
-97.147483,41.252067,182.1985
-97.147483,41.252041999999996,160.8414
-97.14748399999999,41.252016,177.5773
-97.147483,41.25199,157.71
-97.147482,41.251963,143.5352
-97.147481,41.251937,157.8721
-97.147481,41.251908,157.6864
-97.14748,41.251875,151.0461
-97.14748,41.251843,147.1076
-97.14748,41.251809,142.8908
-97.14748,41.251777000000004,144.0106
-97.14748,41.251744,143.8909
-97.147479,41.251711,141.1335
-97.147479,41.251678999999996,151.0972
-97.147478,41.251646,157.0367
-97.147478,41.251614000000004,167.0668
-97.147478,41.251581,195.3888
-97.147477,41.251548,174.3907
-97.147476,41.251515999999995,182.9737
-97.147476,41.251483,162.4477
-97.147476,41.25145,176.2176
-97.147476,41.251417,170.4039
-97.147475,41.251385,173.9989
-97.147475,41.251352000000004,173.6628
-97.147473,41.251319,158.0331
-97.147472,41.251287,141.6325
-97.147471,41.251253999999996,141.6125
-97.147472,41.251221,156.452
-97.147472,41.251189000000004,159.8113
-97.147472,41.251156,157.9116
-97.147472,41.251124,163.2061
-97.147471,41.251090999999995,160.8042
-97.147471,41.251058,160.8692
-97.14747,41.251025,164.8572
-97.14747,41.250992,163.3772
-97.147469,41.250959,167.735
-97.147469,41.250927000000004,163.9411
-97.147468,41.250893,162.2468
-97.147467,41.250861,172.1847
-97.147467,41.250828999999996,172.2574
-97.147465,41.250796,165.2824
-97.147465,41.250763,161.6407
-97.147464,41.25073,157.637
-97.147463,41.250696999999995,172.3777
-97.147463,41.250664,162.8197
-97.147462,41.250631,172.8055
-97.14746099999999,41.250598,178.5153
-97.14746,41.250565,186.3892
-97.14746,41.250531,181.2608
-97.14746,41.250498,185.3775
-97.147459,41.250465000000005,187.1134
-97.147459,41.250432,190.1222
-97.147459,41.2504,190.954
-97.147459,41.250367,180.2317
-97.147458,41.250334,173.7087
-97.14745699999999,41.250301,191.1414
-97.14745699999999,41.250267,201.0833
-97.14745699999999,41.250234000000006,182.8061
-97.14745699999999,41.2502,176.8858
-97.147456,41.250167,205.2877
-97.147456,41.250134,201.5588
-97.147724,41.250082,178.5043
-97.147722,41.250114,180.0545
-97.14772099999999,41.250146,198.9179
-97.14771999999999,41.250178000000005,203.7099
-97.14772099999999,41.250211,190.7496
-97.14772099999999,41.250244,201.7774
-97.14772099999999,41.250277000000004,187.954
-97.147722,41.25031,195.4372
-97.147724,41.250343,185.9811
-97.147724,41.250375,169.4655
-97.147724,41.250408,182.8289
-97.147724,41.250440000000005,190.7458
-97.147724,41.250473,202.9755
-97.147725,41.250505,206.9863
-97.147726,41.250539,171.6508
-97.147727,41.250571,192.5329
-97.147727,41.250603999999996,188.0096
-97.147729,41.250637,193.9983
-97.147729,41.25067,173.4828
-97.14773000000001,41.250702000000004,174.8728
-97.14773000000001,41.250734,188.6848
-97.14773100000001,41.250766999999996,184.0316
-97.14773100000001,41.250799,184.9622
-97.14773199999999,41.250831,205.6944
-97.14773199999999,41.250864,207.2425
-97.14773199999999,41.250896000000004,217.7175
-97.147733,41.250929,206.2725
-97.147733,41.250961,169.2556
-97.147734,41.250994,185.7118
-97.147734,41.251026,183.8923
-97.147734,41.251058,185.054
-97.147735,41.251090999999995,188.3988
-97.147735,41.251124,170.99099999999999
-97.147735,41.251157,172.2789
-97.147735,41.25119,160.2302
-97.147736,41.251222999999996,169.7824
-97.147736,41.251255,172.2375
-97.147738,41.251288,183.4884
-97.147739,41.251321000000004,168.9005
-97.147739,41.251353,177.1495
-97.147739,41.251386,176.9429
-97.147739,41.251418,171.0197
-97.14774,41.251451,173.7517
-97.14774,41.251483,160.7211
-97.14774,41.251515999999995,159.6176
-97.147741,41.251549,161.3692
-97.147741,41.251582,174.0845
-97.14774200000001,41.251615,163.4869
-97.14774200000001,41.251647999999996,156.7702
-97.147743,41.251681,156.0724
-97.147745,41.251713,156.2694
-97.147746,41.251745,174.9381
-97.14774399999999,41.251779,144.3913
-97.147745,41.251812,165.4615
-97.147745,41.251845,159.7869
-97.147746,41.251878000000005,153.2417
-97.147747,41.251911,156.7436
-97.14774799999999,41.251944,164.2596
-97.147749,41.251976,170.6334
-97.147749,41.252009,169.622
-97.14775,41.252041999999996,174.8462
-97.14775,41.252075,159.0045
-97.14775,41.252108,164.1143
-97.147751,41.252140999999995,166.209
-97.147751,41.252175,185.7462
-97.147751,41.252207,177.3135
-97.14775,41.252239,199.7077
-97.147751,41.252272,184.899
-97.147752,41.252305,182.0749
-97.147752,41.252337,204.263
-97.147754,41.252369,199.6376
-97.147756,41.252402000000004,199.52200000000002
-97.147756,41.252434,205.2887
-97.147757,41.252466,189.6772
-97.147758,41.252499,190.7352
-97.147758,41.252532,180.6955
-97.147758,41.252565000000004,184.3298
-97.147759,41.252598,183.7107
-97.147759,41.252631,181.4348
-97.147759,41.252663,188.7452
-97.147759,41.252696,189.8342
-97.14775999999999,41.252728000000005,198.5885
-97.14775999999999,41.252761,207.1525
-97.147761,41.252793,213.8878
-97.147761,41.252826,198.0792
-97.147762,41.252858,200.8097
-97.147762,41.252891,209.3235
-97.147761,41.252922999999996,206.945
-97.147761,41.252956,210.3121
-97.147762,41.252989,220.5016
-97.147762,41.253021000000004,211.6465
-97.147762,41.253054,205.16299999999998
-97.147762,41.253087,206.4695
-97.147763,41.253119,211.9007
-97.147764,41.253152,203.0641
-97.147764,41.253184000000005,177.9431
-97.147765,41.253217,152.7773
-97.147765,41.253249,174.2235
-97.147767,41.253282,171.4493
-97.147767,41.253313,215.6588
-97.147767,41.253346,207.896
-97.147767,41.253378999999995,187.9058
-97.147766,41.253411,192.6558
-97.147766,41.253444,199.393
-97.147765,41.253477000000004,198.4255
-97.147766,41.25351,219.7028
-97.147765,41.253543,225.105
-97.147765,41.253576,214.627
-97.147765,41.253608,214.2949
-97.147766,41.253640999999995,213.9505
-97.147766,41.253673,213.9414
-97.147767,41.253705,228.3285
-97.147767,41.253737,243.9855
-97.147768,41.253769,244.8314
-97.147767,41.253802,274.2997
-97.147767,41.253834000000005,236.3828
-97.147768,41.253865000000005,198.2017
-97.14755600000001,41.25397,208.18900000000002
-97.14755600000001,41.253941,240.1285
-97.14755600000001,41.253912,229.4233
-97.14755500000001,41.253884,229.5931
-97.14755500000001,41.253855,191.53400000000002
-97.147554,41.253827,193.7093
-97.147554,41.253799,200.9253
-97.147553,41.25377,178.2675
-97.147553,41.253741,180.5214
-97.147552,41.253712,179.5413
-97.147553,41.253683,174.8574
-97.147553,41.253655,185.9675
-97.147554,41.253626000000004,166.2398
-97.147553,41.253597,161.7707
-97.147554,41.253568,187.8433
-97.147552,41.25354,191.5948
-97.147551,41.253510999999996,173.7486
-97.147551,41.253484,188.665
-97.147551,41.253454,166.9352
-97.147551,41.253425,171.9123
-97.14755,41.253396,171.6468
-97.147549,41.253367,178.1
-97.147549,41.253338,178.3625
-97.147549,41.253309,171.3068
-97.147549,41.25328,166.0849
-97.147549,41.25325,167.7955
-97.147549,41.253221,173.6521
-97.14755,41.253192,176.9247
-97.14755,41.253163,165.5795
-97.14755,41.253134,170.4875
-97.14755,41.253105,172.4258
-97.147549,41.253076,172.6319
-97.147549,41.253046999999995,173.3491
-97.14755,41.253018,158.3259
-97.147549,41.252989,189.2438
-97.147549,41.252961,192.7299
-97.147548,41.252932,196.1521
-97.147548,41.252903,177.0864
-97.147547,41.252874,165.7679
-97.147547,41.252845,168.8037
-97.147547,41.252815999999996,160.4329
-97.147547,41.252788,172.924
-97.147547,41.252759000000005,165.8619
-97.147547,41.25273,170.3547
-97.147547,41.252701,169.5283
-97.14754599999999,41.252672,160.5255
-97.14754599999999,41.252644000000004,177.2263
-97.14754599999999,41.252615000000006,165.1834
-97.14754599999999,41.252586,163.8872
-97.14754599999999,41.252557,153.7514
-97.147545,41.252528999999996,161.1064
-97.147545,41.2525,159.0088
-97.147545,41.252471,169.2626
-97.147544,41.252441999999995,169.2518
-97.147545,41.252413,177.9758
-97.147544,41.252384,173.588
-97.147544,41.252355,173.7547
-97.147543,41.252326000000004,159.8135
-97.147543,41.252295000000004,144.5002
-97.147543,41.252263,167.3448
-97.147543,41.252232,166.8723
-97.147542,41.252202000000004,159.0151
-97.147542,41.252171999999995,154.9328
-97.147541,41.252140999999995,152.7465
-97.14754,41.252111,142.8657
-97.14754,41.252081,161.6055
-97.14754,41.252051,159.234
-97.147539,41.252021,165.5162
-97.147538,41.25199,158.5492
-97.147537,41.25196,137.2246
-97.147537,41.25193,151.8552
-97.147537,41.2519,146.8005
-97.147538,41.251870000000004,146.1134
-97.147537,41.25184,155.1483
-97.147537,41.251809,153.8456
-97.147537,41.251779,157.7501
-97.147536,41.251749,145.3018
-97.14753499999999,41.251718,145.1352
-97.147534,41.251687,152.3665
-97.147534,41.251657,155.6858
-97.147533,41.251626,141.3779
-97.147532,41.251595,155.5977
-97.147532,41.251565,158.8041
-97.147532,41.251534,159.3809
-97.147532,41.251502,154.4311
-97.147531,41.251469,159.6859
-97.147531,41.251437,152.571
-97.14753,41.251404,145.062
-97.147529,41.251373,151.7986
-97.147525,41.251341,158.2451
-97.147526,41.251309,161.2817
-97.14752800000001,41.251278000000006,141.4114
-97.14752800000001,41.251245000000004,157.3754
-97.14752800000001,41.251212,151.7118
-97.147527,41.251179,143.4468
-97.147526,41.251146000000006,158.9412
-97.147525,41.251113000000004,155.278
-97.147524,41.25108,145.3785
-97.14752299999999,41.251048,147.2443
-97.14752299999999,41.251016,158.9599
-97.14752299999999,41.250983000000005,156.2177
-97.147522,41.250951,146.9526
-97.147522,41.250918,147.0074
-97.14752299999999,41.250886,143.4525
-97.147522,41.250853,147.2597
-97.147521,41.250820000000004,165.737
-97.14752,41.250787,163.4039
-97.14751899999999,41.250754,167.3478
-97.14751899999999,41.250721999999996,178.7876
-97.14751899999999,41.250689,178.90099999999998
-97.147518,41.250657000000004,182.2998
-97.14751700000001,41.250625,183.7503
-97.14751700000001,41.250593,195.5919
-97.14751700000001,41.250562,196.6965
-97.14751600000001,41.250529,197.2689
-97.14751600000001,41.250496999999996,211.9857
-97.147515,41.250464,217.8825
-97.147515,41.250432,212.75099999999998
-97.147514,41.2504,210.3547
-97.147513,41.250366,203.3123
-97.147513,41.250334,185.5635
-97.147512,41.250301,191.1825
-97.147512,41.250268,204.2691
-97.147512,41.250236,221.296
-97.14751,41.250203000000006,225.7526
-97.147511,41.250172,227.6717
-97.147511,41.25014,208.4609
-97.147509,41.250108000000004,165.8988
-97.147509,41.250075,64.565
-97.147667,41.250056,191.4436
-97.147667,41.250089,207.46400000000003
-97.14766800000001,41.250122,220.352
-97.14766800000001,41.250157,202.5791
-97.147669,41.250191,211.3924
-97.147669,41.250223999999996,203.0671
-97.14766999999999,41.250257,183.2528
-97.147671,41.25029,206.1763
-97.14766999999999,41.250324,190.067
-97.147671,41.250357,201.2242
-97.147671,41.25039,213.085
-97.147672,41.250423,212.5444
-97.147672,41.250456,191.5368
-97.147672,41.25049,203.6557
-97.147674,41.250522,212.7097
-97.147674,41.250555,213.5986
-97.147674,41.250587,224.4036
-97.147675,41.25062,210.2113
-97.147675,41.250653,206.0207
-97.147676,41.250686,206.8524
-97.147677,41.250718,227.8411
-97.147678,41.25075,227.2974
-97.147678,41.250784,223.59400000000002
-97.14767900000001,41.250817,228.5177
-97.14768000000001,41.25085,217.6022
-97.147681,41.250883,226.3388
-97.147681,41.250915,215.6293
-97.14768199999999,41.250948,233.0624
-97.147683,41.250981,223.9903
-97.147683,41.251013,216.8788
-97.147684,41.251047,205.6881
-97.147683,41.251079,203.5989
-97.147683,41.251112,182.0658
-97.147684,41.251145,175.5521
-97.147685,41.251179,186.3276
-97.147686,41.251212,173.6778
-97.147686,41.251245000000004,169.5179
-97.147686,41.251278000000006,168.8088
-97.147686,41.251312,161.8122
-97.147687,41.251345,172.3568
-97.147686,41.251378,178.764
-97.147687,41.251412,172.6756
-97.147687,41.251445000000004,178.3054
-97.147688,41.251478000000006,184.1211
-97.147688,41.251511,168.9836
-97.147687,41.251544,161.8355
-97.14769100000001,41.251576,174.7712
-97.14769100000001,41.251609,156.2421
-97.147692,41.251641,188.6341
-97.147692,41.251673,169.9535
-97.14769100000001,41.251707,154.764
-97.14769100000001,41.251740999999996,141.6229
-97.14769100000001,41.251775,145.5155
-97.14769100000001,41.251808000000004,140.8502
-97.147692,41.251841999999996,146.8169
-97.147692,41.251876,160.5238
-97.147693,41.251909999999995,153.8048
-97.147694,41.251944,154.4259
-97.147694,41.251977000000004,169.1582
-97.147695,41.252010999999996,163.7711
-97.147696,41.252044,164.4245
-97.147696,41.252077,168.5207
-97.147696,41.252109999999995,166.4213
-97.147696,41.252143,184.5418
-97.147697,41.252176,182.1504
-97.14769799999999,41.25221,174.5775
-97.147697,41.252243,183.4635
-97.14769799999999,41.252276,180.1035
-97.14769799999999,41.252309000000004,187.6527
-97.14769799999999,41.252342,193.4434
-97.147699,41.252376,184.54
-97.147699,41.252409,189.68200000000002
-97.1477,41.252441999999995,185.8505
-97.1477,41.252475,193.9788
-97.147701,41.252508,202.00599999999997
-97.147701,41.252541,185.2412
-97.147701,41.252575,180.6678
-97.147703,41.252607,210.8116
-97.147703,41.252641,203.5282
-97.147703,41.252674,204.1883
-97.147703,41.252707,211.7518
-97.147704,41.25274,209.803
-97.147704,41.252773,211.6876
-97.147705,41.252806,213.4683
-97.147705,41.252839,226.0534
-97.147705,41.252873,232.5206
-97.147705,41.252906,234.1074
-97.147705,41.25294,226.6313
-97.147706,41.252973,216.8694
-97.147705,41.253006,194.6331
-97.147705,41.253039,201.9495
-97.147705,41.253071999999996,204.8222
-97.147706,41.253105,216.0574
-97.147707,41.253138,219.1547
-97.147707,41.253171,215.9819
-97.147708,41.253203000000006,205.8427
-97.14770899999999,41.253236,214.7801
-97.14770899999999,41.25327,178.6042
-97.14770899999999,41.253303,178.0391
-97.147707,41.253335,175.5891
-97.147707,41.253368,167.9545
-97.14770899999999,41.253399,200.1084
-97.14771,41.253432000000004,190.3103
-97.14771,41.253464,198.5498
-97.14771,41.253496999999996,201.6453
-97.147711,41.25353,208.079
-97.147711,41.253563,203.2615
-97.147711,41.253596,204.9212
-97.147712,41.253629,198.1011
-97.147713,41.253662,203.0669
-97.147713,41.253695,212.8917
-97.147713,41.253728,209.1911
-97.147713,41.253761,231.8481
-97.147713,41.253794,233.5795
-97.147713,41.253826000000004,239.00599999999997
-97.147713,41.253859000000006,244.4226
-97.147609,41.253974,161.4601
-97.14760799999999,41.253941,209.467
-97.147607,41.253908,229.2742
-97.14760799999999,41.253875,222.9464
-97.14760799999999,41.253842,209.7464
-97.14760799999999,41.253809000000004,216.5794
-97.14760799999999,41.253776,195.928
-97.147607,41.253744,180.5197
-97.147607,41.253710999999996,199.0447
-97.14760799999999,41.253679,198.3724
-97.14760799999999,41.253646,174.4188
-97.147607,41.253614,170.6833
-97.147607,41.253582,178.9913
-97.147607,41.25355,171.3277
-97.147607,41.253516999999995,179.37599999999998
-97.147605,41.253484,184.9319
-97.147603,41.253452,196.106
-97.147602,41.25342,205.7762
-97.147602,41.253387,198.7417
-97.147602,41.253353999999995,187.6661
-97.147602,41.253321,183.3893
-97.147602,41.253288,187.8528
-97.147602,41.253254999999996,204.1011
-97.147602,41.253221999999994,185.454
-97.147602,41.253189,173.2777
-97.147602,41.253156,173.2809
-97.147603,41.253124,191.1699
-97.147603,41.253091999999995,205.4939
-97.147603,41.25306,198.3629
-97.147604,41.253027,194.7154
-97.147603,41.252995,197.1167
-97.147602,41.252962,184.8029
-97.147601,41.25293,190.4658
-97.147601,41.252897999999995,193.4546
-97.147601,41.252865,185.4288
-97.1476,41.252832,203.2169
-97.147599,41.2528,183.3017
-97.147599,41.252767,181.0225
-97.147599,41.252734999999994,182.4603
-97.147599,41.252702,172.8141
-97.147599,41.252669,186.3011
-97.147599,41.252635999999995,173.3745
-97.147598,41.252603,157.8779
-97.147598,41.25257,158.9264
-97.14759699999999,41.252538,168.4374
-97.147598,41.252506,167.30900000000003
-97.14759699999999,41.252474,169.4103
-97.14759699999999,41.252441,181.8764
-97.14759699999999,41.252408,178.6815
-97.14759699999999,41.252373999999996,162.7443
-97.147596,41.252340999999994,167.4349
-97.147595,41.252308,167.7134
-97.147594,41.252274,168.2738
-97.147594,41.252241,174.5815
-97.147593,41.252208,159.5441
-97.147591,41.252176,160.6696
-97.147591,41.252143,158.7784
-97.14759000000001,41.252109999999995,152.7601
-97.14759000000001,41.252077,155.6358
-97.14759000000001,41.252045,157.1664
-97.147589,41.252012,154.4499
-97.147589,41.251978,148.2949
-97.147588,41.251945,143.8852
-97.147588,41.251912,151.2704
-97.147588,41.251878000000005,149.2502
-97.147588,41.251845,139.8908
-97.147588,41.251812,126.9011
-97.147588,41.25178,130.725
-97.147588,41.251746000000004,120.3835
-97.147587,41.251714,138.7196
-97.147586,41.251681,146.3874
-97.147586,41.251647999999996,145.1774
-97.147586,41.251615,144.8422
-97.14758499999999,41.251581,148.498
-97.147584,41.251548,145.2424
-97.147584,41.251515000000005,140.4358
-97.147584,41.251481,138.388
-97.147584,41.251449,144.0491
-97.14758,41.251417,148.1286
-97.147581,41.251384,155.6627
-97.147577,41.25135,149.5208
-97.147576,41.251315999999996,183.0786
-97.147577,41.251283,185.7759
-97.147577,41.251251,171.8686
-97.147576,41.251217,166.3728
-97.147576,41.251184,162.2489
-97.147576,41.251151,161.9076
-97.147576,41.251117,175.3243
-97.147575,41.251084000000006,179.8515
-97.147574,41.251051000000004,187.2131
-97.147574,41.251018,177.0168
-97.147574,41.250984,165.6637
-97.147573,41.250952000000005,167.6599
-97.147573,41.250919,179.0921
-97.147573,41.250886,184.0268
-97.147573,41.250853,196.5916
-97.147572,41.250820000000004,197.9151
-97.147572,41.250787,209.1981
-97.147572,41.250754,213.2645
-97.147573,41.250721,222.7259
-97.147572,41.250688000000004,225.8992
-97.147572,41.250655,238.9572
-97.147572,41.250623,242.5345
-97.147573,41.25059,244.3806
-97.147572,41.250557,256.27099999999996
-97.147572,41.250524,244.1863
-97.147572,41.250491,224.071
-97.14757,41.250458,220.5277
-97.14756899999999,41.250424,213.827
-97.147568,41.25039,209.6916
-97.147568,41.250357,200.9077
-97.147568,41.250323,204.9233
-97.14756899999999,41.25029,205.8835
-97.14756700000001,41.250257,218.1069
-97.14756700000001,41.250223,220.3857
-97.147566,41.25019,224.0518
-97.147564,41.250157,207.1377
-97.147564,41.250122999999995,210.0367
-97.147613,41.250066,171.2233
-97.147615,41.250098,188.8578
-97.147615,41.250132,211.47299999999998
-97.147615,41.250167,212.7348
-97.147615,41.250202,214.8821
-97.14761700000001,41.250237,216.7481
-97.14761700000001,41.250271000000005,204.9419
-97.14761800000001,41.250305,197.2431
-97.14761800000001,41.25034,193.6867
-97.14761899999999,41.250374,193.9616
-97.14761999999999,41.250409000000005,193.3316
-97.147621,41.250443,214.33700000000002
-97.147621,41.250477000000004,216.0406
-97.147622,41.250512,138.7569
-97.147621,41.250547,207.9622
-97.147623,41.250582,217.4735
-97.147622,41.250616,232.4202
-97.147623,41.25065,231.1462
-97.147623,41.250685,221.8051
-97.147625,41.250719000000004,224.5186
-97.147625,41.250754,233.9216
-97.147625,41.250789000000005,233.4196
-97.147626,41.250823,233.69400000000002
-97.147627,41.250857,227.965
-97.147627,41.250892,223.4628
-97.147628,41.250927000000004,220.0245
-97.14762900000001,41.250962,229.4138
-97.14762900000001,41.250997,221.4916
-97.147631,41.251031,220.1277
-97.147631,41.251065999999994,214.697
-97.147631,41.2511,226.4975
-97.14763,41.251135,198.6734
-97.147631,41.25117,183.9919
-97.147633,41.251205,164.3865
-97.147633,41.25124,168.4
-97.147632,41.251275,179.9497
-97.147632,41.25131,176.6054
-97.147633,41.251344,190.9003
-97.147633,41.251379,184.1222
-97.147633,41.251414000000004,195.5628
-97.147634,41.251449,181.6559
-97.147631,41.251484999999995,140.0246
-97.147631,41.251521999999994,140.3332
-97.147633,41.251553,167.6102
-97.147633,41.251585,170.3311
-97.147634,41.251621,142.971
-97.147635,41.251656,145.6786
-97.147636,41.251690999999994,137.6833
-97.147636,41.251727,132.4457
-97.147636,41.251762,139.3246
-97.147637,41.251796,146.0811
-97.147637,41.251831,139.123
-97.147637,41.251866,155.3169
-97.147638,41.251901000000004,154.0084
-97.147639,41.251936,163.8387
-97.147639,41.251971999999995,166.2575
-97.147639,41.252007,171.8358
-97.147639,41.252041,170.4841
-97.14764,41.252076,182.1029
-97.14764,41.252111,170.3252
-97.147642,41.252146,197.6746
-97.14764100000001,41.252179999999996,203.5154
-97.147642,41.252215,188.8844
-97.14764100000001,41.25225,191.2738
-97.147642,41.252285,181.2689
-97.147644,41.252320000000005,170.5916
-97.147644,41.252355,187.0722
-97.147645,41.252390000000005,183.8005
-97.147645,41.252424,191.1364
-97.147645,41.252459,179.5538
-97.147645,41.252494,188.8481
-97.147645,41.252528999999996,195.4098
-97.147645,41.252564,177.7565
-97.147645,41.252599,180.4926
-97.147646,41.252635,188.5559
-97.147646,41.25267,196.3262
-97.147646,41.252704,187.3295
-97.14764699999999,41.252739,179.5416
-97.147648,41.252773,201.6333
-97.147648,41.252808,206.1698
-97.147649,41.252843,210.3722
-97.147649,41.252878,209.5984
-97.14765,41.252912,206.3919
-97.14765200000001,41.252947,209.6016
-97.147653,41.252982,200.4295
-97.147653,41.253015999999995,212.6495
-97.147654,41.25305,219.2944
